item_id,name,discount_price,percentage_discount,regular_price,date_added,url
693363,Stół EGENS 90x190/270,1395.0,NA,NA,02-07-2023,https://www.pepper.pl/promocje/stol-egens-90x190270-693363
693364,Sakwy rowerowe Extrawheel Wayfarer 50l €45.9,203.0,-42.0,349.99,02-07-2023,https://www.pepper.pl/promocje/extrawheel-wayfarer-50l-693364
693360,Far Cry 5 Gold Edition AR XBOX One / Xbox Series X|S CD Key - wymagany VPN,14.94,NA,NA,02-07-2023,https://www.pepper.pl/promocje/far-cry-5-gold-edition-ar-xbox-one-xbox-series-xs-cd-key-wymagany-vpn-693360
693362,Mini projektor YOTON Y3,249.99,-26.0,339.0,02-07-2023,https://www.pepper.pl/promocje/mini-projektor-yoton-y3-693362
693361,Papier toaletowy 3-warstwowy w Aldi,8.79,-20.0,10.99,"02-07-2023,",https://www.pepper.pl/promocje/papier-toaletowy-3-warstwowy-w-aldi-693361
693359,Klocki LEGO 42143 Technic Ferrari Daytona SP3 €289.4,1284.0,NA,NA,02-07-2023,https://www.pepper.pl/promocje/lego-42143-693359
693358,Koszulka Mitchell & Ness SWINGMAN LOS ANGELES LAKERS 83 KAREEM ABDUL-JABBAR,255.0,NA,NA,02-07-2023,https://www.pepper.pl/promocje/mitchell-ness-swingman-los-angeles-lakers-83-kareem-abdul-jabbar-693358
693357,LEGO Marvel Ja jestem Groot 76217,153.77,-9.0,169.0,02-07-2023,https://www.pepper.pl/promocje/lego-marvel-ja-jestem-groot-76217-693357
693356,Far Cry 4 Gold Edition AR Xbox One / Xbox series X/S CD Key - wymagany VPN,5.79,NA,NA,02-07-2023,https://www.pepper.pl/promocje/far-cry-4-gold-edition-ar-xbox-one-xbox-series-xs-cd-key-wymagany-vpn-693356
693354,Kupon rabatowy 10 zł MWZ 30zł na pyszne.pl,NA,NA,NA,02-07-2023,https://www.pepper.pl/kupony/kupon-rabatowy-10-zl-mwz-30zl-na-pysznepl-693354
693353,"POSTQUAM - Essential Care, krem odżywczy do skóry suchej lub odwodnionej, 50 ml",NA,NA,NA,02-07-2023,https://www.pepper.pl/promocje/postquam-essential-care-krem-odzywczy-do-skory-suchej-lub-odwodnionej-50-ml-693353
693352,Battlefield 1 Revolution Edition - Argentina	VPN @ Xbox One / Xbox Series,13.19,NA,NA,02-07-2023,https://www.pepper.pl/promocje/battlefield-1-revolution-edition-argentina-vpn-at-xbox-one-693352
693349,Smartfon Samsung S23 5G 128GB Jasnoróżowy,3199.0,NA,NA,02-07-2023,https://www.pepper.pl/promocje/samsung-s23-693349
693347,SZLIFIERKA KĄTOWA BOSCH GWS 180-Li 18V 125mm 700W SOLO,440.0,-11.0,495.0,02-07-2023,https://www.pepper.pl/promocje/szlifierka-katowa-bosch-gws-180-li-18v-125mm-700w-solo-693347
693346,Oddaj krew i na hasło ULTRAKREW otrzymaj darmowe skarpetki Many Mornings,NA,NA,NA,02-07-2023,https://www.pepper.pl/promocje/oddaj-krew-i-na-haslo-ultrakrew-otrzymaj-darmowe-skarpetki-many-mornings-693346
693344,Quake II @ Steam,6.8,NA,NA,02-07-2023,https://www.pepper.pl/promocje/quake-ii-at-steam-693344
693342,Epiphpne Performer PR-5E Fishman Presys-II NA Natural gitara elektro-akustyczna,1149.0,-21.0,1459.0,02-07-2023,https://www.pepper.pl/promocje/epiphpne-performer-pr-5e-fishman-presys-ii-na-natural-gitara-elektro-akustyczna-693342
693343,Zegarek Casio g-shock gba 900 1aer €86.7,384.0,-24.0,505.2,02-07-2023,https://www.pepper.pl/promocje/zegarek-casio-g-shock-gba-900-1aer-693343
693341,7 lipca AKCJA BESKIDY BEZ BARIER/SZCZYRK/ wyjścia w góry z przewodnikiem/Za darmo,NA,NA,NA,02-07-2023,https://www.pepper.pl/promocje/7-lipca-akcja-beskidy-bez-barierszczyrk-wyjscia-w-gory-z-przewodnikiemza-darmo-693341
693340,"Xiaomi SmartMi Evaporative Humidifier 2, nawilżacz powietrza,",NA,NA,NA,02-07-2023,https://www.pepper.pl/promocje/xiaomi-smartmi-evaporative-humidifier-2-nawilzacz-powietrza-693340
693339,"400zł za darmowe Nest Konto + 100zł za polecenie + 8,25% do 50tys przez 90dni",NA,NA,NA,02-07-2023,https://www.pepper.pl/promocje/400zl-za-darmowe-nest-konto-100zl-za-polecenie-825-do-50tys-przez-90dni-693339
693338,Hogwarts Legacy - STEAM,215.2,-20.0,269.0,02-07-2023,https://www.pepper.pl/promocje/hogwarts-legacy-steam-693338
693337,"Apple iPad 10-generacji 10,9 64GB Wi-Fi Niebieski",2399.0,NA,NA,02-07-2023,https://www.pepper.pl/promocje/ipad-10gen-693337
693335,Kawa ziarnista Dallmayr d'Oro Selektion Namaste 1kg Biedronka,29.99,-50.0,59.99,02-07-2023,https://www.pepper.pl/promocje/kawa-ziarnista-dallmayr-doro-selektion-namaste-1kg-biedronka-693335
693267,Sztuczne Rzęsy Ardell 80% taniej od 2.99 zł za sztukę - różne modele,2.99,-79.0,14.49,02-07-2023,https://www.pepper.pl/promocje/sztuczne-rzesy-ardell-80-taniej-od-299-zl-za-sztuke-rozne-modele-693267
693333,"Cztery Strony Folku – Międzynarodowy Festiwal Muzyczny w Żywcu/Bezpłatnie/Artyści ze Świata,Europy,gwiazdy EUROWIZJI/losowanie 50000zł",NA,NA,NA,"02-07-2023,",https://www.pepper.pl/promocje/cztery-strony-folku-miedzynarodowy-festiwal-muzyczny-w-zywcubezplatnieartysci-ze-swiataeuroylosowanie-50000zl-693333
693334,"Smartfon OnePlus Nord 2 5G 12 GB RAM 256 GB używany stan bardzo dobry [ 265,35 € ] lub Oneplus Nord 12 GB/ 256 GB [ 205,29 € ]",1159.0,NA,NA,02-07-2023,https://www.pepper.pl/promocje/smartfon-oneplus-nord-2-5g-12-gb-ram-256-gb-uzywany-stan-bardzo-dobry-26535-eur-lub-oneplus-nord-12-gb-256-gb-20529-eur-693334
693332,Papryka zielona 1kg @Carrefour,5.99,-50.0,11.99,02-07-2023,https://www.pepper.pl/promocje/papryka-zielona-1kg-at-carrefour-693332
693331,"Roller Coaster Tycoon Deluxe - 4,99zł / Roller Coaster Tycoon 2: Triple Thrill Pack - 9,49zł w GOG",4.99,-53.0,10.6,02-07-2023,https://www.pepper.pl/promocje/roller-coaster-tycoon-deluxe-499-roller-coaster-tycoon-2-triple-thrill-pack-949-w-gog-693331
693330,Crysis Warhead @ EA / PC,5.99,NA,NA,02-07-2023,https://www.pepper.pl/promocje/crysis-warhead-at-ea-pc-693330
693329,Epiphone Les Paul MUSE PPM gitara elektryczna,1799.0,-28.0,2499.0,02-07-2023,https://www.pepper.pl/promocje/epiphone-les-paul-muse-ppm-gitara-elektryczna-693329
693328,Soma XBOX LIVE Key ARGENTINA VPN @ Xbox One,19.61,NA,NA,02-07-2023,https://www.pepper.pl/promocje/soma-xbox-live-key-argentina-vpn-at-xbox-one-693328
693327,Buty adidas Continental 80 białe - eobuwie,259.99,NA,NA,02-07-2023,https://www.pepper.pl/promocje/adidas-continental-80-biale-eobuwie-693327
693322,Przecinarka plazmowa Topshak CUT50A,334.0,-22.0,429.0,02-07-2023,https://www.pepper.pl/promocje/przecinarka-plazmowa-topshak-cut50a-693322
693326,"Powerbank Baseus 30000 mAh PD 20W, QC 3.0",90.8,-24.0,119.0,02-07-2023,https://www.pepper.pl/promocje/powerbank-baseus-30000-mah-pd-20w-qc-30-693326
693325,Jean Paul Gaultier Ultra Male Intense 75 ml EDT woda toaletowa | Flaconi,190.08,-12.0,216.0,02-07-2023,https://www.pepper.pl/promocje/jean-paul-gaultier-ultra-male-intense-75-ml-edt-woda-toaletowa-flaconi-693325
693324,Koc dla noworodka dziecka,NA,-83.0,59.99,02-07-2023,https://www.pepper.pl/promocje/koc-dla-noworodka-dziecka-693324
693323,"Dysk SSD Seagate Firecuda 530 1TB 7300MB/s z radiatorem M.2 PCIe Gen4×4 NVMe 1.4 | Amazon | 87,75€",389.61,-16.0,463.0,02-07-2023,https://www.pepper.pl/promocje/dysk-ssd-seagate-firecuda-530-1tb-7300mbs-z-radiatorem-m2-pcie-gen44-nvme-14-693323
693321,"Elektryczny manicure, Colomba Manicure Pedicure szlifierka do paznokci, pilnik do paznokci z 100 szt / 24,00 zł [amazon.pl]",NA,NA,NA,02-07-2023,https://www.pepper.pl/promocje/elektryczny-manicure-colomba-manicure-pedicure-szlifierka-do-paznokci-pilnik-do-paznokci-z-100-szt-2400-zl-amazonpl-693321
693319,"Maped Custom markery permanentne, cienka końcówka, 2 mm, niebieski, 12 sztuk. Dostawa Prime",NA,NA,NA,02-07-2023,https://www.pepper.pl/promocje/maped-custom-markery-permanentne-cienka-koncowka-2-mm-niebieski-12-sztuk-dostawa-prime-693319
693318,Wiertarka udarowa 600W GSB 13 RE BOSCH PROFESSIONAL + zwrot 15% na kupon,259.0,-11.0,290.23,02-07-2023,https://www.pepper.pl/promocje/wiertarka-udarowa-600w-gsb-13-re-bosch-professional-zwrot-15-na-kupon-693318
693317,Pas cnoty,244.22,-43.0,431.53,02-07-2023,https://www.pepper.pl/promocje/pas-cnoty-693317
693316,Kawa ziarnista Kimbo Aroma Gold 1000 g,54.99,-11.0,61.99,02-07-2023,https://www.pepper.pl/promocje/kawa-ziarnista-kimbo-aroma-gold-1000-g-693316
693315,Sakwa rowerowa przednia Wozinsky WBHBB-01 5l,59.0,-25.0,79.0,02-07-2023,https://www.pepper.pl/promocje/sakwa-rowerowa-przednia-wozinsky-wbhbb-01-5l-693315
693312,"Klocki Zestaw Bukiet Kwiatów, 680 elementów / 44,54 zł [amazon.pl]",NA,NA,NA,02-07-2023,https://www.pepper.pl/promocje/klocki-zestaw-bukiet-kwiatow-680-elementow-4454-zl-amazonpl-693312
693311,Letnia wyprzedaż Adidas do - 50%,NA,NA,NA,02-07-2023,https://www.pepper.pl/promocje/letnia-wyprzedaz-adidas-do-50-693311
693310,Hulajnoga elektryczna Segway F2 Pro D,2308.29,NA,NA,02-07-2023,https://www.pepper.pl/promocje/hulajnoga-elektryczna-segway-f2-pro-d-693310
693308,Apteka OLMED darmowa dostawa MWZ 59zł (punkty odbioru np. ŻABKA),NA,NA,NA,02-07-2023,https://www.pepper.pl/promocje/apteka-olmed-darmowa-dostawa-mwz-59zl-punkty-odbioru-np-zabka-693308
693307,Edifier TO-U7 PRO ANC Czarne,219.0,-24.0,289.0,02-07-2023,https://www.pepper.pl/promocje/edifier-to-u7-pro-anc-czarne-693307
693309,Hotel Amar Sina / 7 nocy w Egipcie 1418 zł /os. ALL INCLUSIVE 17.07-24.07.2023,1418.0,NA,NA,02-07-2023,https://www.pepper.pl/promocje/7-nocy-w-egipcie-1418-zl-os-w-cenie-przelot-z-rzeszowa-all-inclusive-693309
693306,Śmietanka UHT 30% Mleczna Dolina 330 ml,3.99,-27.0,5.48,"02-07-2023,",https://www.pepper.pl/promocje/smietanka-uht-30-mleczna-dolina-330-ml-693306
693305,Woda perfumowana Salvatore Ferragamo Spicy Leather 100ml,211.2,NA,NA,02-07-2023,https://www.pepper.pl/promocje/woda-perfumowana-salvatore-ferragamo-spicy-leather-100ml-693305
693304,Autko Tracker Jungle Cruiser Psi Patrol Spin Master (Darmowa Dostawa z Amazon Prime),37.88,-24.0,49.99,02-07-2023,https://www.pepper.pl/promocje/autko-tracker-jungle-cruiser-psi-patrol-spin-master-693304
693303,Kawa ziarnista Lavazza Crema e Gusto,49.99,-17.0,59.99,02-07-2023,https://www.pepper.pl/promocje/kawa-ziarnista-lavazza-crema-e-gusto-693303
693302,"Zestaw 3 silikonowych pasków do Mi Band 3/4, miękkie, oddychające, odporne na pot",8.16,-44.0,14.46,02-07-2023,https://www.pepper.pl/promocje/zestaw-3-silikonowych-paskow-do-mi-band-34-miekkie-oddychajace-odporne-na-pot-693302
693301,Maskotka Psi Patrol Pluszowy Marshall 15Cm - Gund (Darmowa Dostawa z Amazon Prime),31.93,-35.0,49.49,02-07-2023,https://www.pepper.pl/promocje/maskotka-psi-patrol-pluszowy-marshall-15cm-gund-darmowa-dostawa-z-amazon-prime-693301
693300,Spodnie adidas -60%,128.0,NA,NA,02-07-2023,https://www.pepper.pl/promocje/spodnie-adidas-60-693300
693296,Smartfon REALME GT Master Edition 6/128GB - ME,1199.99,NA,NA,02-07-2023,https://www.pepper.pl/promocje/smartfon-realme-gt-master-edition-6128gb-me-693296
693297,"Zegarek męski Atlantic Seabase 60343.41.61 5ATM, Szafir, 40/8mm",633.0,-15.0,746.0,02-07-2023,https://www.pepper.pl/promocje/zegarek-meski-atlantic-seabase-603434161-5atm-szafir-408mm-693297
693295,Under Armour HeatGear No Show skarpety sportowe rozmiar M,24.74,-38.0,39.95,02-07-2023,https://www.pepper.pl/promocje/under-armour-heatgear-no-show-skarpety-sportowe-rozmiar-m-693295
693293,Puzzle 1000 Clementoni Magic the Gathering,NA,NA,NA,02-07-2023,https://www.pepper.pl/promocje/puzzle-1000-clementoni-magic-the-gathering-693293
693294,"Zegarek męski Adriatica A1137.4117Q Tytan, Szafir, 10ATM 40/9mm",NA,-30.0,680.0,02-07-2023,https://www.pepper.pl/promocje/zegarek-meski-adriatica-a11374117q-tytan-szafir-10atm-409mm-693294
693291,"Smartfon Realme Gt 2, 12/256 GB - Empik, biały",1799.99,NA,NA,02-07-2023,https://www.pepper.pl/promocje/smartfon-realme-gt-2-12256-gb-empik-bialy-693291
692340,Kierownica Thrustmaster T128 PS5/PS4/PC (4160781) @ Morele,639.0,-12.0,725.0,02-07-2023,https://www.pepper.pl/promocje/kierownica-thrustmaster-t128-ps5ps4pc-4160781-at-morele-692340
693292,TAG HEUER CARRERA,16205.0,-30.0,23150.0,02-07-2023,https://www.pepper.pl/promocje/tag-heuer-carrera-693292
693288,Tuya ZigBee/wifi inteligentny czujnik temperatury i wilgotności zasilany baterią ZigBee US $4.97,21.34,NA,NA,02-07-2023,https://www.pepper.pl/promocje/tuya-zigbeewifi-inteligentny-czujnik-temperatury-i-wilgotnosci-zasilany-bateria-zigbee-us-497-693288
693286,GPS komputer rowerowy bezprzewodowy CYCPLUS M1,74.0,NA,NA,02-07-2023,https://www.pepper.pl/promocje/gps-komputer-rowerowy-bezprzewodowy-cycplus-m1-693286
693284,Głęboko Wycięte Figi od Bikini Wild Roses,24.99,-50.0,49.99,02-07-2023,https://www.pepper.pl/promocje/gleboko-wyciete-figi-od-bikini-wild-roses-693284
693285,Kawa ziarnista Tchibo Barista Caffe Crema 1kg - tylko w aplikacji Allegro,45.99,NA,NA,02-07-2023,https://www.pepper.pl/promocje/kawa-ziarnista-tchibo-barista-caffe-crema-1kg-tylko-w-aplikacji-allegro-693285
693282,Bourne - kolekcja 5 filmów - blu-ray (brak PL),50.38,-57.0,118.17,02-07-2023,https://www.pepper.pl/promocje/bourne-kolekcja-5-filmow-blu-ray-brak-pl-693282
693281,"Zegarek OMEGA SEAMASTER PLANET OCEAN, WR 600m, automat",NA,-30.0,34500.0,02-07-2023,https://www.pepper.pl/promocje/omega-seamaster-planet-ocean-wr-600m-automat-693281
693278,Tabletki do zmywarki Finish Classic 3 x 100szt,105.99,-18.0,129.99,02-07-2023,https://www.pepper.pl/promocje/finish-classic-3-x-100szt-693278
693280,Spodnie bojówki Only & Sons,80.0,NA,NA,02-07-2023,https://www.pepper.pl/promocje/spodnie-bojowki-only-sons-693280
693279,iPhone SE 2022 64 gb,2299.0,-1.0,2319.0,02-07-2023,https://www.pepper.pl/promocje/iphone-se-2022-64-gb-693279
693262,BUTY JORDAN ONE TAKE 4,305.0,-35.0,469.0,02-07-2023,https://www.pepper.pl/promocje/jordan-take-4-693262
693277,Tp-Link Archer Ax53 Router,NA,NA,NA,02-07-2023,https://www.pepper.pl/promocje/tp-link-archer-ax53-router-693277
693276,Amortyzator Fox Float 34 Performance 29 130mm boost trail mtb enduro 371.99 EUR,1654.0,-45.0,2999.0,02-07-2023,https://www.pepper.pl/promocje/amortyzator-fox-float-34-performance-elite-29-130mm-boost-trail-mtb-enduro-37199-eur-693276
693273,Projektor Blitzwolf BW-VP1-Pro 1080P,327.0,-26.0,439.0,02-07-2023,https://www.pepper.pl/promocje/projektor-blitzwolf-bw-vp1-pro-1080p-693273
693274,"Zegarek ze stali nierdzewnej Invicta 14382 Speedway Unisex | Amazon | 62,19€",276.12,-44.0,489.0,02-07-2023,https://www.pepper.pl/promocje/zegarek-ze-stali-nierdzewnej-invicta-14382-speedway-unisex-amazon-6219eur-693274
693268,ZESTAW ELEKTRONARZĘDZI R18PD31-242VTA55 RYOBI,499.0,NA,NA,02-07-2023,https://www.pepper.pl/promocje/zestaw-elektronarzedzi-r18pd31-242vta55-ryobi-693268
693272,Szkolenie z krypto w Revolut,NA,NA,NA,02-07-2023,https://www.pepper.pl/promocje/szkolenie-z-krypto-w-revolut-693272
